zpid,bedrooms,bathrooms,price,year_built,living_area_sqft,latitude,longitude,home_type,lot_size_sqft,property_tax_rate,rent_zestimate,zestimate,home_status,is_rental_property,last_sold_price,city,state,zipcode,description,full_address,distance_to_unc_km,proximity_score,year_built_score,distance_to_grocer_km,grocer_score,distance_to_bus_stop_km,distance_to_bus_km,bus_score
50036934.0,3.0,1.0,1218300,1955.0,2926.0,35.909657,-79.06069,MULTI_FAMILY,10018.0,0.84,1925.0,1218300.0,OTHER,False,770000.0,Chapel Hill,NC,27516,"Renovated 3BR downtown - Contact us today to schedule a showing for this property.

Live just a block from all your favorite spots on Franklin Street. Cameron Court is the perfect place to live, close to downtown and to campus. This three bedroom, one bath unit has hardwood floors and stainless steel appliances.

Tenants are responsible for electricity, gas, and water.

Photos are of 111 C Cameron Ct, but unit A is almost identical.

(RLNE2664422)","111 Cameron Ct #A, Chapel Hill, NC 27516",0.9605254856115245,4.45,2.78,3.1368842285685363,3.83,0.18611364831839708,0.14778245010415147,4.89
50037897.0,4.0,3.5,1273300,1999.0,2940.0,35.918354,-79.05144,SINGLE_FAMILY,13939.0,0.84,5060.0,1273300.0,OTHER,False,555000.0,Chapel Hill,NC,27514,"This 2940 square foot single family home has 4 bedrooms and 3.5 bathrooms. This home is located at 407 Hillsborough St #A, Chapel Hill, NC 27514.","407 Hillsborough St #A, Chapel Hill, NC 27514",0.9469012384106829,4.45,4.22,2.571916809902481,3.95,0.49642903659698784,0.10553825968743553,4.92
251693400.0,,3.5,1591700,2015.0,4450.0,35.850643,-79.155624,SINGLE_FAMILY,148104.0,0.61,4670.0,1591700.0,OTHER,False,947524.0,Chapel Hill,NC,27516,"This is a 4450 square foot, 3.5 bathroom, single family home. This home is located at 2018 Shagbark Ct, Chapel Hill, NC 27516.","2018 Shagbark Ct, Chapel Hill, NC 27516",11.580227569852962,2.92,4.74,13.317900402486265,2.81,8.399846684397309,6.423255601818167,3.35
60074212.0,2.0,2.0,394600,2001.0,1039.0,35.88072,-79.06846,APARTMENT,43560.0,0.84,1695.0,394600.0,OTHER,False,239900.0,Chapel Hill,NC,27516,"Southern Village condo with a beautiful view of a pond and parkland from all the rooms and the large balcony. Lots of windows and light in the spacious rooms. Close to walking/biking trails, parks with basketball, soccer and pickleball, and Weaver Street Market. The unit is on the second floor so there are no on street windows, but the parking lot is accessed from the second floor so there are no stairs from the parking lot into the unit.

Owner pays for water and all HOA fees. Tenant responsible for electric bill. Tenant parking is available right outside the door to 520. Small pets allowed with a $500 pet deposit.","520 Aberdeen Dr APT 203, Chapel Hill, NC 27516",3.6388151530363704,3.74,4.28,4.877459127951178,3.54,3.1737042418160417,0.2606452383294377,4.81
50039830.0,4.0,2.0,744400,1964.0,2418.0,35.93248,-79.038734,SINGLE_FAMILY,65340.0,0.84,2571.0,744400.0,OTHER,False,,Chapel Hill,NC,27514,4 bedroom 2 bath brick ranch house in a great location.  Walking distance to the elementary and middle schools and shopping.  Hardwood floors throughout.  House is set up the hill on Estes Drive on wooded lot with small patio on the back.  Retro kitchen has teal cooktop.  Large living room opens to a formal dining room.  Family room with fireplace.  Washer/dryer connections only.  More photos to follow.  No students and no pets please.,"308 Estes Dr, Chapel Hill, NC 27514",2.7062032525078776,3.92,3.07,1.0014549745328525,4.43,0.6269189635415134,0.42452544868807135,4.71
208663896.0,,,100800,,,35.88686,-79.15362,HOME_TYPE_UNKNOWN,488743.0,0.84,2016.0,,OTHER,False,100000.0,Chapel Hill,NC,27516," This home is located at 930 Ferguson Rd, Chapel Hill, NC 27516.","930 Ferguson Rd, Chapel Hill, NC 27516",9.692993979271169,3.05,,11.75530458806633,2.91,5.968660948119683,5.928157925364086,3.4
60074188.0,2.0,2.0,352100,2000.0,967.0,35.8805,-79.06829,CONDO,43560.0,0.84,1817.0,352100.0,OTHER,False,265000.0,Chapel Hill,NC,27516,"Comfortable, sunny Condo in sought-after Southern Village.  Lovely wide-plank hardwood floors throughout the living areas and bedrooms.  2 full bathrooms and kitchen are all tiled.  Condo is one block from the elementary school and the bus stop, which offers free transit to UNC and the town of Chapel Hill.  Southern Village is a well-established community that hosts dining, shopping, professional services and shared open-space in a walkable, attractive layout. Live well and make a smart investment!","524 Aberdeen Dr APT 207, Chapel Hill, NC 27516",3.653607087202256,3.73,4.25,4.880582158510958,3.54,3.2022792206075845,0.24041345143730095,4.82
251696634.0,3.0,2.5,727300,2000.0,2130.0,35.89204,-79.18362,SINGLE_FAMILY,550598.0,0.84,2911.0,727300.0,OTHER,False,380000.0,Chapel Hill,NC,27516,"This 2130 square foot single family home has 3 bedrooms and 2.5 bathrooms. This home is located at 4200 Old Greensboro Rd #B, Chapel Hill, NC 27516.","4200 Old Greensboro Rd #B, Chapel Hill, NC 27516",12.219599767453692,2.88,4.25,14.337472413487708,2.75,8.438155171600611,8.194580236728,3.17
50035224.0,4.0,2.5,692500,1986.0,2151.0,35.928528,-79.071945,SINGLE_FAMILY,15681.0,0.84,2936.0,692500.0,OTHER,False,552500.0,Chapel Hill,NC,27516,"This 2151 square foot single family home has 4 bedrooms and 2.5 bathrooms. This home is located at 101 Hampshire Pl, Chapel Hill, NC 27516.","101 Hampshire Pl, Chapel Hill, NC 27516",2.859810801454116,3.89,3.79,4.028447986146237,3.67,1.2614041638344335,0.6439342355348029,4.59
251693305.0,4.0,3.0,1575000,1970.0,240.0,35.868977,-79.120125,SINGLE_FAMILY,1146934.0,0.84,3393.0,1842500.0,SOLD,False,1575000.0,Chapel Hill,NC,27516,"746 Sumner Spring Ln, Chapel Hill, NC 27516 is a single family home that contains 240 sq ft and was built in 1970. It contains 4 bedrooms and 3 bathrooms. This home last sold for $1,575,000 in May 2022. 
 
The Zestimate for this house is $1,842,500. The Rent Zestimate for this home is $3,393/mo. ","746 Sumner Spring Ln, Chapel Hill, NC 27516",7.787213189870507,3.21,3.27,9.532760329794225,3.06,4.808636766232586,3.6066456556063224,3.74
304157386.0,3.0,1.0,292000,1965.0,816.0,35.90485,-79.06778,SINGLE_FAMILY,12196.0,0.84,2023.0,292000.0,OTHER,False,115000.0,Carrboro,NC,27516,"This 816 square foot single family home has 3 bedrooms and 1.0 bathrooms. This home is located at 122 Johnson St #A, Carrboro, NC 27516.","122 Johnson St #A, Carrboro, NC 27516",1.6952843336469867,4.18,3.1,3.7861644687059095,3.71,0.6497359976642768,0.21568144795975908,4.84
60074216.0,2.0,2.0,395300,2001.0,1034.0,35.880547,-79.06785,APARTMENT,169884.0,0.84,1729.0,395300.0,OTHER,False,244000.0,Chapel Hill,NC,27516,"In the friendly Southern Village community! Upper floor in a code-accessed building, full of light, great view from balcony. HOA and water/sewer included. Tenant pays: electricity and also Internet/cable (if choose to connect). Plenty off-street parking. Beautiful bamboo flooring. Laundry washer and dryer, refrigerator, electric oven, dishwasher and microwave in rental. Walk to Scroggs elementary, daycare, shops, trails, community swimming pool, and bus line. A place to call home!","520 Aberdeen Dr APT 303, Chapel Hill, NC 27516",3.631200724091306,3.74,4.28,4.846303495810313,3.55,3.214226706912655,0.20254690337658313,4.85
60072269.0,2.0,2.0,201700,1973.0,920.0,35.934666,-79.02052,CONDO,43560.0,0.84,1739.0,201700.0,OTHER,False,113000.0,Chapel Hill,NC,27517,"Looking for affordable housing without having to drive 20 mins out of the way? Look no further than this 2 bed 1.5 bath condo in beautiful Hamlin Park. Stack WD, Farm Sink,3 yr old HVAC. Located 10 mins from Downtown Chapel Hill and steps from the free city bus line. Be apart of the exciting and growing New Blue Hill District! Trader Joes, Harris Teeter, Food Lion, University Mall, Eastgate Shopping Center, Silverspot Cinemas the list goes on! Pool is currently closed for the year for maintenance.","108 Ephesus Church Rd APT 210, Chapel Hill, NC 27517",3.828687723380077,3.7,3.37,0.41474777233466603,4.71,0.8035955770453248,0.05826658161373347,4.95
60071227.0,1.0,1.0,136600,1967.0,704.0,35.926598,-79.02907,CONDO,43560.0,0.84,1360.0,136600.0,OTHER,False,55000.0,Chapel Hill,NC,27514,Entered for comps only.,"130 S Estes Dr #F, Chapel Hill, NC 27514",2.649810178562482,3.93,3.17,0.8750542403925069,4.48,0.41262599340705863,0.10242958531111368,4.92
50047393.0,3.0,3.0,714200,1998.0,2621.0,35.953323,-79.1009,SINGLE_FAMILY,6534.0,0.84,3069.0,714200.0,OTHER,False,445000.0,Chapel Hill,NC,27516,"BRAND NEW HVAC!!! Best Lot in Lake Hogan Farms!! Lovely Home with Great Landscaping. Hardwoods on Main. Nice Formal Living Room w/ Gas Fireplace. First Floor Office. 9 ft Ceilings! Open Floor Plan. Laundry on Main with Shelves. Fantastic Sunroom Overlooking Community Lake, with Trey Ceiling and Fan. Large Master Bedroom on the Main with Walk in Closet and Outdoor Deck Access! 2 Additional Bedrooms Upstairs with Bonus Space. Lots of Attic Space for Storage. Community Pool, Tennis & More!","127 Fields Cir, Chapel Hill, NC 27516",6.653871689612958,3.32,4.18,6.912505997701081,3.3,2.2472491441252442,1.4396742513005816,4.26
50052060.0,5.0,4.0,857400,1993.0,3681.0,35.955273,-79.01807,SINGLE_FAMILY,8712.0,0.84,3637.0,857400.0,OTHER,False,567000.0,Chapel Hill,NC,27514,"See Video Tour. Fantastic home with 5 Bedrooms 3.5 Baths plus Bonus Rm situated on a cul-de-sac lot located in the highly sought-after Chapel Hill neighborhood of Springcrest. Open floor plan w/lots of natural light. Gorgeous updated Eat-in Kit., w/high-end gas range, granite countertops, beautiful cabinets and custom pull-outs. Sep. Din., Fmly Rm w/fireplace, Office, Spacious Mud Rm & Laundry, Large Screened-in porch w/adjacent deck. Bedroom/Flex Rm on main level w/full bath. Roof 2017. HVAC 2011 & 2018.","104 Big Meadows Pl, Chapel Hill, NC 27514",5.80357999945078,3.42,4.02,2.134856346177357,4.06,2.5122382653174213,0.48636028660678393,4.67
67915026.0,3.0,2.0,367800,2000.0,1316.0,35.94764,-79.08207,CONDO,43560.0,0.84,2127.0,367800.0,OTHER,False,188000.0,Chapel Hill,NC,27516,"This 1316 square foot condo home has 3 bedrooms and 2.0 bathrooms. This home is located at 1610 High School Rd #A, Chapel Hill, NC 27516.","1610 High School Rd #A, Chapel Hill, NC 27516",5.088083050923517,3.51,4.25,5.103181202835388,3.51,2.3155556411384297,0.07080608563778482,4.94
50035649.0,4.0,3.0,1444700,1994.0,4585.0,35.885086,-79.06565,SINGLE_FAMILY,10890.0,0.84,4232.0,1444700.0,OTHER,False,,Chapel Hill,NC,27516,"This 4585 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 100 Westgreen Dr SUITE 100, Chapel Hill, NC 27516.","100 Westgreen Dr SUITE 100, Chapel Hill, NC 27516",3.0919728559779927,3.84,4.05,4.384140363424197,3.62,2.820141450142786,0.39047702514727683,4.73
50051373.0,4.0,4.0,1084800,1991.0,3869.0,35.95752,-79.03103,SINGLE_FAMILY,20473.0,0.84,5116.0,1084800.0,OTHER,False,335000.0,Chapel Hill,NC,27514,"This 3869 square foot single family home has 4 bedrooms and 4.0 bathrooms. This home is located at 104 Tamalpais Point, Chapel Hill, NC 27514.","104 Tamalpais Point, Chapel Hill, NC 27514",5.556192886727093,3.45,3.95,2.3847113672005325,4.0,2.528350625785734,0.34826703229763506,4.75
60074719.0,4.0,2.0,504800,1957.0,1275.0,35.91854,-79.05893,SINGLE_FAMILY,6969.0,0.84,2765.0,504800.0,OTHER,False,230000.0,Chapel Hill,NC,27516,"This 1275 square foot single family home has 4 bedrooms and 2.0 bathrooms. This home is located at 101 Isley St #A, Chapel Hill, NC 27516.","101 Isley St #A, Chapel Hill, NC 27516",1.249846388760243,4.33,2.84,3.1975372743839032,3.82,0.2543549840196772,0.034439902260115965,4.97
50036945.0,2.0,1.0,569700,1939.0,1145.0,35.907875,-79.060974,CONDO,9583.0,0.84,2086.0,569700.0,OTHER,False,300000.0,Chapel Hill,NC,27516,"This 1145 square foot condo home has 2 bedrooms and 1.0 bathrooms. This home is located at 427 W Cameron Ave #A, Chapel Hill, NC 27516.","427 W Cameron Ave #A, Chapel Hill, NC 27516",1.010967595676042,4.42,2.25,3.1565258816746984,3.83,0.3852048693569187,0.06858628663210178,4.95
326133564.0,,,113200,1984.0,360.0,35.929497,-79.03162,SINGLE_FAMILY,43560.0,0.84,1066.0,113200.0,OTHER,False,,Chapel Hill,NC,27514,"This is a 360 square foot, single family home. This home is located at 109 Conner Dr #3, Chapel Hill, NC 27514.","109 Conner Dr #3, Chapel Hill, NC 27514",2.7383165662689564,3.91,3.73,0.641889333792134,4.59,0.3265636263919275,0.1716980790695186,4.87
65062766.0,3.0,2.5,704700,2004.0,2534.0,35.95241,-79.101494,SINGLE_FAMILY,5227.0,0.84,2374.0,704700.0,OTHER,False,401500.0,Chapel Hill,NC,27516,"This 2534 square foot single family home has 3 bedrooms and 2.5 bathrooms. This home is located at 154 Fields Cir, Chapel Hill, NC 27516.","154 Fields Cir, Chapel Hill, NC 27516",6.61838370208803,3.33,4.38,6.933802167010215,3.3,2.147653007620756,1.539490292964016,4.23
50034081.0,2.0,3.0,415000,1984.0,1189.0,35.928497,-79.095474,SINGLE_FAMILY,1742.0,0.84,2112.0,427700.0,SOLD,False,415000.0,Chapel Hill,NC,27516,"Quintessentially Carrboro, this charming bungalow is not to be missed! Nestled in the trees, but just minutes from downtown and with easy access to the bus line and Bolin Trails. Brick floors, wood stove, and southern exposure windows all contribute to the energy efficient passive solar design. Enjoy your private rear deck and take advantage of the communal garden right outside your door. New roof in 2022, new exterior and interior paint in 2023, new landscaping in 2023. An updated kitchen, new light fixtures and mirrors, plantation shutters, exposed wood beams on the ceiling, and designer carpet on the stairs all mix perfectly to create a cozy and inviting space where you'll feel instantly at home!","1209 Hillsborough Rd #C, Chapel Hill, NC 27516",4.589783645631074,3.58,3.73,6.133611416733638,3.38,0.6776191833297013,0.05242568170251167,4.96
326139072.0,,,342300,,,35.922016,-79.10169,HOME_TYPE_UNKNOWN,256568.0,0.84,2008.0,,OTHER,False,255000.0,Chapel Hill,NC,27516," This home is located at 120 Rosemont Ln, Chapel Hill, NC 27516.","120 Rosemont Ln, Chapel Hill, NC 27516",4.850884691813941,3.55,,6.800318999469529,3.31,1.2320043171753277,0.277963385338454,4.8
50040829.0,3.0,3.0,545100,1989.0,2240.0,35.937477,-79.028435,SINGLE_FAMILY,8276.0,0.84,2805.0,545100.0,OTHER,False,218000.0,Chapel Hill,NC,27514,"This 2240 square foot single family home has 3 bedrooms and 3.0 bathrooms. This home is located at 119 Milton Ave #A, Chapel Hill, NC 27514.","119 Milton Ave #A, Chapel Hill, NC 27514",3.6294326743671617,3.74,3.89,0.341935497605408,4.76,0.32766010909386933,0.19803214394441349,4.85
98186779.0,4.0,4.0,930000,2010.0,3338.0,35.926395,-78.99595,SINGLE_FAMILY,11761.0,0.72,3129.0,934200.0,RECENTLY_SOLD,False,930000.0,Durham,NC,27707,"Stylish custom built home in a ideally located neighborhood just outside of the Chapel Hill Country Club. New gourmet kitchen 2024- large island with quartz countertops, marble backsplash, new range hood and new stainless steel appliances including wine refrigerator.  Owners suite on 1st floor with newer flooring along with another bedroom and laundry including newer washer and dryer purchased 2023. Upstairs is a large bonus room, 2 bedrooms and 2 ensuite baths, one that has a new walk-in shower. Home has a huge amount of walk-in attic storage. Newer tankless water heater -2021. Newer HVAC -2022.  The home has a screened in porch which overlooks a stone patio and beautifully landscaped yard. This spring the owners installed 140 plants and shrubs in the backyard and side of home. Both sides of the home have beautiful walkways. You don't want to miss this rare opportunity!","9 Coggins Mine Ct, Durham, NC 27707",5.215083339162167,3.5,4.58,2.808003345851768,3.9,2.661557784521815,0.7750987534972339,4.53
109950168.0,3.0,3.0,377800,1996.0,1645.0,35.900974,-79.00164,CONDO,10018.0,0.72,2203.0,377800.0,OTHER,True,1275.0,Chapel Hill,NC,27517,"This 1645 square foot condo home has 3 bedrooms and 3.0 bathrooms. This home is located at 108 Littlejohn Rd #A, Chapel Hill, NC 27517.","108 Littlejohn Rd #A, Chapel Hill, NC 27517",4.480995897312374,3.6,4.12,2.3301143002152247,4.01,0.7991500125291668,0.7986762608685355,4.52
50042554.0,3.0,2.0,471700,1955.0,1872.0,35.94392,-79.003746,SINGLE_FAMILY,34848.0,0.84,2805.0,471700.0,OTHER,False,320000.0,Durham,NC,27707,"This 1872 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 500 Old Durham Rd, Durham, NC 27707.","500 Old Durham Rd, Durham, NC 27707",5.63184527020024,3.44,2.78,2.023871986134582,4.09,1.6739108392314719,0.04408720391207146,4.96
67914475.0,5.0,5.0,1449700,2005.0,4146.0,35.810234,-79.04477,SINGLE_FAMILY,15681.0,0.61,5206.0,1449700.0,OTHER,False,920000.0,Chapel Hill,NC,27517,"This 4146 square foot single family home has 5 bedrooms and 5.0 bathrooms. This home is located at 108 Cross Creek Dr, Chapel Hill, NC 27517.","108 Cross Creek Dr, Chapel Hill, NC 27517",11.06831736509093,2.95,4.41,10.968918850389533,2.96,10.988053217271652,6.052620820661367,3.39
50037199.0,5.0,5.5,1748800,1935.0,5116.0,35.9021,-79.05973,SINGLE_FAMILY,23958.0,0.84,6152.0,1748800.0,OTHER,False,1038000.0,Chapel Hill,NC,27516,"The best of all worlds ... a classic 1935 home featured in The Town and Gown Architecture totally renovated to have the best new home amenities while maintaining its classic integrity and charm. Canopied in stately old grown trees &amp; accented w/ handsome stone accent walls, this home is too perfect to miss. Architectural treasures include a handsome butler&#39;s pantry &amp; garden room. (Internet 5527792)","421 Westwood Dr #A, Chapel Hill, NC 27516",1.2292921189722472,4.34,2.12,3.111726501348629,3.84,0.8775711145646876,0.19994113042612913,4.85
88948927.0,4.0,4.0,1064600,2003.0,4007.0,35.964924,-79.02512,SINGLE_FAMILY,20037.0,0.84,4507.0,1064600.0,OTHER,False,729100.0,Chapel Hill,NC,27514,"Built in 2003 with architecture reminiscent of Nantucket. Casual elegance and substantive character are evident in every detail throughout this spacious, well-designed home. This residence is a testament to what is possible when superior quality and craftsmanship meet great style.  Hardwood flooring throughout except for 2 bedrooms on 2nd floor which are carpet.  Substantial storage throughout home.      A short walk to trails and creeks in neighborhood with a small lake and playground just blocks away.","3905 Sweeten Creek Rd, Chapel Hill, NC 27514",6.5072052510995615,3.34,4.35,3.1297427466959835,3.83,3.374581547665227,0.6977320523544145,4.56
50039598.0,5.0,3.0,641000,1958.0,2931.0,35.930386,-79.0404,SINGLE_FAMILY,22651.0,0.84,2867.0,652800.0,SOLD,False,641000.0,Chapel Hill,NC,27514,"Beautifully remodeled kitchen (2019). Hardwoods throughout main level. Versatile floorplan with multiple option to fit your lifestyle. Super nice out door spaces! New decking 2021,22.  Very natural, private and low maintenance setting. New roof & driveway 2022. Awesome in-town neighborhood with no HOA! Walk to dinner and the the farmers market at University Place. Lower level is perfect for an income producing apartment....just add a kitchen, bathroom was recently added and there is an outside entrance. Bolin Creek Trail is just steps away.","343 Burlage Cir #A, Chapel Hill, NC 27514",2.4348371462746154,3.98,2.88,1.2140529127316109,4.35,0.8098829134306282,0.5431258114970904,4.64
50052073.0,4.0,3.0,649900,1992.0,2108.0,35.955036,-79.01741,SINGLE_FAMILY,10018.0,0.84,2950.0,649900.0,OTHER,False,396500.0,Chapel Hill,NC,27514,"Beautiful 4 bedroom home in Cul-De-Sec and w/ many updates: 2017: new roof, interior&exterior paint, total renovated kitchen w/ new cabinets, granite counter, SS appliances&new hardwood floor in kitchen and family. New or newer faucets. water heater&master shower tile both wall& floor. Newly refinished hardwood floor in other areas. This Move in ready home has so much to offer as many storage spaces, pull D floored attic, fenced yard, closet to highway&shopping, best schools from elementary to high school","107 Big Meadows Pl, Chapel Hill, NC 27514",5.810747187668971,3.42,3.99,2.1263014596735994,4.06,2.5144218456011598,0.5114202716871626,4.66
60074676.0,6.0,5.0,1343500,2001.0,4457.0,35.96967,-79.04431,SINGLE_FAMILY,19166.0,0.84,4532.0,1343500.0,OTHER,False,760000.0,Chapel Hill,NC,27514,"Amazing quality in this 6 bedrm, 4 1/2 bath home w/detailed molding, arched doorways, hw floor on all 3 levels, lg kit w/oversized island,dbl ovens, 2 covered porches, 2 decks, scr porch, patio w/pergola, play area & the best flat, fenced backyd you will find. Adjacent to common space w/pond, walking trails. Across the street from So. Village, Southern Park & less than 1 mi to UNC","110 Hayworth Dr, Chapel Hill, NC 27514",6.652720595903928,3.33,4.28,4.0747818476565225,3.66,4.088244590424523,0.6386202103765036,4.59
50031483.0,6.0,4.0,945100,1999.0,4567.0,35.89207,-79.076805,SINGLE_FAMILY,10018.0,0.84,4567.0,945100.0,OTHER,False,620000.0,Chapel Hill,NC,27516,"Stunning Zinn Design Build home in Kent Woodlands. Luxurious modern livability with 6 bedrooms, a bonus room, and fully finished basement with flexibility for recreational or in-law spaces. Light & bright with banks of windows across both fron & back of home. Thoughtful transitions from room to room. Screened porch with skylights & amazing private view of hardwood border, Lush backyard. Lots of storage. On quiet, cul-de-sac street with excellent public schools and convenient location to UNC, Duke or RTP.","104 Palomar Pt, Chapel Hill, NC 27516",3.121586825564131,3.83,4.22,4.9110618136591535,3.54,1.7234804202898955,0.2062464262586718,4.85
50038872.0,3.0,2.5,557500,1997.0,2226.0,35.850643,-79.155624,TOWNHOUSE,3920.0,0.61,2749.0,557500.0,OTHER,False,293500.0,Chapel Hill,NC,27516,"This 2226 square foot townhome home has 3 bedrooms and 2.5 bathrooms. This home is located at 314 Columbia Pl, Chapel Hill, NC 27516.","314 Columbia Pl, Chapel Hill, NC 27516",11.580227569852962,2.92,4.15,13.317900402486265,2.81,8.399846684397309,6.423255601818167,3.35
89694190.0,4.0,3.5,855400,2008.0,3262.0,35.927,-78.99609,SINGLE_FAMILY,8712.0,0.72,2995.0,855400.0,OTHER,False,637000.0,Durham,NC,27707,"Former model,Gold Medal Parade Winner.Fabulously detailed home on desirable flat lot.Plantation shutters,extra moldings, first floor master,large dining room,huge kitchen with granite,large island,stainless appliances.Large deck and screened porch;three bedrooms plus bonus up; walkin storage attic;finished garage with bookcases.Easy access to I40;Duke,UNC,RTP.Walk to elem school","310 Kinsale Dr, Durham, NC 27707",5.227233831846888,3.49,4.51,2.769630065923896,3.91,2.716386097721128,0.7192547643619632,4.55
98186160.0,3.0,2.0,666700,2010.0,1854.0,35.92742,-78.99841,SINGLE_FAMILY,6534.0,0.72,2160.0,666700.0,OTHER,False,379000.0,Durham,NC,27707,"This 1854 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 209 Kinsale Dr, Durham, NC 27707.","209 Kinsale Dr, Durham, NC 27707",5.050450775442748,3.52,4.58,2.5589421868722995,3.96,2.631417417342865,0.5443986654870965,4.64
251557675.0,4.0,2.0,615000,1970.0,2135.0,35.86857,-79.075775,SINGLE_FAMILY,322344.0,0.84,2562.0,615000.0,OTHER,False,395000.0,Chapel Hill,NC,27516,"Chapel Hill school district - Recently upgraded 4 Bedroom split-level home with living room and additional den. Convenient location - less than 3 minutes from Southern Village and 8 minutes to downtown Chapel Hill (UNC Campus) and Carborro. Minutes to Durham and RTP Private oasis on 7 acre flat lot with beautiful trees and fields but it's in the middle of where you want to be! 

Newly refinished hardwood flooring in main floor and upper floor. New designer lights, ceiling fans, hardware and faucets throughout. Newly repainted home. Brand new energy efficient front loading washer and dryer and brand new stainless steel stove. Deck off the dining room. Owner is responsible for landscaping so tenant gets to enjoy the views and land without the hassle of maintenance. Available ASAP.

Contact Jay for details and to set up appointment. High credit scores above 650 required.

Looking for six month lease with option to renew. 

Ample parking. Owner will take care of water and landscaping.","150 Cole Dr, Chapel Hill, NC 27516",5.139904229441903,3.51,3.27,6.264328075160831,3.37,4.287768628233564,1.4325382800871804,4.27
50052046.0,3.0,2.0,527000,1988.0,1663.0,35.9547,-79.01828,SINGLE_FAMILY,6534.0,0.84,2598.0,527000.0,OTHER,False,227000.0,Chapel Hill,NC,27514,"This 1663 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 200 Orchard Ln #13, Chapel Hill, NC 27514.","200 Orchard Ln #13, Chapel Hill, NC 27514",5.739021471154897,3.43,3.86,2.0685293215620986,4.08,2.4466304279340605,0.42794560216818966,4.71
98745384.0,2.0,2.0,535000,2010.0,1152.0,35.9068,-79.0221,CONDO,43560.0,0.84,2223.0,535000.0,OTHER,False,347500.0,Chapel Hill,NC,27517,"MAJOR PRICE REDUCTION FOR BUILDER CLOSE OUT!!
Fabulous new 2 bedroom condo with views of Finley golf course! 10 foot ceilings, floor to ceiling windows. All hardwood floors, tile floors in the baths and Granite vanity counters. Kitchen with Maple cabinets, Granite counters, all stainless steel appliances with smooth top stove, built in MW, refrigerator. GOLD LEED certified! Awesome fitness center, pool and roof top terrace. Upscale Plaza with shops and 4 restaurants! Secure building, 2 parking spaces. Perfect location by Meadowmont, 2 mile to UNC, 2 miles to I-40.","3210 Environ Way, Chapel Hill, NC 27517",2.546520455891555,3.96,4.58,0.37327212146382344,4.74,0.30335057615259614,0.11311214862004387,4.91
97867698.0,3.0,3.0,860000,2009.0,3109.0,35.927418,-78.99863,SINGLE_FAMILY,6534.0,0.72,3007.0,894600.0,SOLD,False,860000.0,Durham,NC,27707,"207 Kinsale Dr, Durham, NC 27707 is a single family home that contains 3,109 sq ft and was built in 2009. It contains 3 bedrooms and 3 bathrooms. This home last sold for $860,000 in October 2023. 
 
The Zestimate for this house is $894,600. The Rent Zestimate for this home is $3,007/mo. ","207 Kinsale Dr, Durham, NC 27707",5.032045298143233,3.52,4.54,2.5408794076064405,3.96,2.6117124257720437,0.533164025684939,4.65
50035504.0,4.0,2.0,372800,1970.0,1482.0,35.870968,-79.067764,SINGLE_FAMILY,39639.0,0.84,2111.0,372800.0,OTHER,False,,Chapel Hill,NC,27517,"This 1482 square foot single family home has 4 bedrooms and 2.0 bathrooms. This home is located at 1016 Wave Rd #A, Chapel Hill, NC 27517.","1016 Wave Rd #A, Chapel Hill, NC 27517",4.605733775820924,3.58,3.27,5.5688484777020575,3.45,4.203120135053826,0.8798322336366927,4.48
337656833.0,1.0,1.0,524800,2022.0,136.0,36.014317,-79.06429,SINGLE_FAMILY,217800.0,0.84,2162.0,524800.0,OTHER,False,100000.0,Chapel Hill,NC,27514,"This 136 square foot single family home has 1 bedrooms and 1.0 bathrooms. This home is located at 4523 Bumphus Rd, Chapel Hill, NC 27514.","4523 Bumphus Rd, Chapel Hill, NC 27514",11.657446136543784,2.91,4.97,9.332559411197185,3.08,9.35902224166346,2.0619624571714947,4.08
